question_id,hops,predicted,gold,hits_at_1,precision,recall,f1,exact_match,proved,n_proved,traces,time_ms,budget_used,obs_consumed,mode,noise_rate,budget_k,label
2hop_71,2,"{'dir_10', 'dir_26', 'dir_22', 'dir_31'}","{'dir_10', 'dir_26', 'dir_22', 'dir_31'}",True,1.0,1.0,1.0,True,True,4,"[ProofTrace(goal=actor_directed_by(actor_99, dir_10), steps=[ProofStep(rule=[ad_actor_99_movie_86_dir_10] B ⊗ acted_in(actor_99, movie_86) ⊗ directed_by(movie_86, dir_10) ⊸ actor_directed_by(actor_99, dir_10), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_99, dir_22), steps=[ProofStep(rule=[ad_actor_99_movie_190_dir_22] B ⊗ acted_in(actor_99, movie_190) ⊗ directed_by(movie_190, dir_22) ⊸ actor_directed_by(actor_99, dir_22), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_99, dir_26), steps=[ProofStep(rule=[ad_actor_99_movie_50_dir_26] B ⊗ acted_in(actor_99, movie_50) ⊗ directed_by(movie_50, dir_26) ⊸ actor_directed_by(actor_99, dir_26), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_99, dir_31), steps=[ProofStep(rule=[ad_actor_99_movie_72_dir_31] B ⊗ acted_in(actor_99, movie_72) ⊗ directed_by(movie_72, dir_31) ⊸ actor_directed_by(actor_99, dir_31), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.2663340055732988,4,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_72,2,"{'dir_29', 'dir_33', 'dir_4'}","{'dir_29', 'dir_33', 'dir_4'}",True,1.0,1.0,1.0,True,True,3,"[ProofTrace(goal=actor_directed_by(actor_78, dir_29), steps=[ProofStep(rule=[ad_actor_78_movie_67_dir_29] B ⊗ acted_in(actor_78, movie_67) ⊗ directed_by(movie_67, dir_29) ⊸ actor_directed_by(actor_78, dir_29), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_78, dir_33), steps=[ProofStep(rule=[ad_actor_78_movie_42_dir_33] B ⊗ acted_in(actor_78, movie_42) ⊗ directed_by(movie_42, dir_33) ⊸ actor_directed_by(actor_78, dir_33), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_78, dir_4), steps=[ProofStep(rule=[ad_actor_78_movie_151_dir_4] B ⊗ acted_in(actor_78, movie_151) ⊗ directed_by(movie_151, dir_4) ⊸ actor_directed_by(actor_78, dir_4), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.28358399868011475,3,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_73,2,"{'dir_15', 'dir_29', 'dir_35', 'dir_26', 'dir_17'}","{'dir_15', 'dir_29', 'dir_35', 'dir_26', 'dir_17'}",True,1.0,1.0,1.0,True,True,5,"[ProofTrace(goal=actor_directed_by(actor_93, dir_15), steps=[ProofStep(rule=[ad_actor_93_movie_9_dir_15] B ⊗ acted_in(actor_93, movie_9) ⊗ directed_by(movie_9, dir_15) ⊸ actor_directed_by(actor_93, dir_15), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_93, dir_17), steps=[ProofStep(rule=[ad_actor_93_movie_91_dir_17] B ⊗ acted_in(actor_93, movie_91) ⊗ directed_by(movie_91, dir_17) ⊸ actor_directed_by(actor_93, dir_17), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_93, dir_26), steps=[ProofStep(rule=[ad_actor_93_movie_154_dir_26] B ⊗ acted_in(actor_93, movie_154) ⊗ directed_by(movie_154, dir_26) ⊸ actor_directed_by(actor_93, dir_26), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_93, dir_29), steps=[ProofStep(rule=[ad_actor_93_movie_5_dir_29] B ⊗ acted_in(actor_93, movie_5) ⊗ directed_by(movie_5, dir_29) ⊸ actor_directed_by(actor_93, dir_29), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_93, dir_35), steps=[ProofStep(rule=[ad_actor_93_movie_33_dir_35] B ⊗ acted_in(actor_93, movie_33) ⊗ directed_by(movie_33, dir_35) ⊸ actor_directed_by(actor_93, dir_35), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.27333400066709146,5,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_74,2,"{'dir_27', 'dir_2', 'dir_34'}","{'dir_27', 'dir_2', 'dir_34'}",True,1.0,1.0,1.0,True,True,3,"[ProofTrace(goal=actor_directed_by(actor_74, dir_2), steps=[ProofStep(rule=[ad_actor_74_movie_37_dir_2] B ⊗ acted_in(actor_74, movie_37) ⊗ directed_by(movie_37, dir_2) ⊸ actor_directed_by(actor_74, dir_2), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_74, dir_27), steps=[ProofStep(rule=[ad_actor_74_movie_115_dir_27] B ⊗ acted_in(actor_74, movie_115) ⊗ directed_by(movie_115, dir_27) ⊸ actor_directed_by(actor_74, dir_27), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_74, dir_34), steps=[ProofStep(rule=[ad_actor_74_movie_34_dir_34] B ⊗ acted_in(actor_74, movie_34) ⊗ directed_by(movie_34, dir_34) ⊸ actor_directed_by(actor_74, dir_34), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.26879100187215954,3,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_75,2,"{'dir_7', 'dir_34', 'dir_13'}","{'dir_7', 'dir_13', 'dir_34'}",True,1.0,1.0,1.0,True,True,3,"[ProofTrace(goal=actor_directed_by(actor_6, dir_13), steps=[ProofStep(rule=[ad_actor_6_movie_119_dir_13] B ⊗ acted_in(actor_6, movie_119) ⊗ directed_by(movie_119, dir_13) ⊸ actor_directed_by(actor_6, dir_13), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_6, dir_34), steps=[ProofStep(rule=[ad_actor_6_movie_30_dir_34] B ⊗ acted_in(actor_6, movie_30) ⊗ directed_by(movie_30, dir_34) ⊸ actor_directed_by(actor_6, dir_34), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_6, dir_7), steps=[ProofStep(rule=[ad_actor_6_movie_69_dir_7] B ⊗ acted_in(actor_6, movie_69) ⊗ directed_by(movie_69, dir_7) ⊸ actor_directed_by(actor_6, dir_7), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.27687500551110134,3,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_76,2,"{'dir_1', 'dir_23', 'dir_30', 'dir_36', 'dir_39', 'dir_17', 'dir_21'}","{'dir_1', 'dir_23', 'dir_30', 'dir_36', 'dir_39', 'dir_17', 'dir_21'}",True,1.0,1.0,1.0,True,True,7,"[ProofTrace(goal=actor_directed_by(actor_8, dir_1), steps=[ProofStep(rule=[ad_actor_8_movie_177_dir_1] B ⊗ acted_in(actor_8, movie_177) ⊗ directed_by(movie_177, dir_1) ⊸ actor_directed_by(actor_8, dir_1), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_8, dir_17), steps=[ProofStep(rule=[ad_actor_8_movie_55_dir_17] B ⊗ acted_in(actor_8, movie_55) ⊗ directed_by(movie_55, dir_17) ⊸ actor_directed_by(actor_8, dir_17), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_8, dir_21), steps=[ProofStep(rule=[ad_actor_8_movie_23_dir_21] B ⊗ acted_in(actor_8, movie_23) ⊗ directed_by(movie_23, dir_21) ⊸ actor_directed_by(actor_8, dir_21), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_8, dir_23), steps=[ProofStep(rule=[ad_actor_8_movie_41_dir_23] B ⊗ acted_in(actor_8, movie_41) ⊗ directed_by(movie_41, dir_23) ⊸ actor_directed_by(actor_8, dir_23), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_8, dir_30), steps=[ProofStep(rule=[ad_actor_8_movie_163_dir_30] B ⊗ acted_in(actor_8, movie_163) ⊗ directed_by(movie_163, dir_30) ⊸ actor_directed_by(actor_8, dir_30), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_8, dir_36), steps=[ProofStep(rule=[ad_actor_8_movie_11_dir_36] B ⊗ acted_in(actor_8, movie_11) ⊗ directed_by(movie_11, dir_36) ⊸ actor_directed_by(actor_8, dir_36), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_8, dir_39), steps=[ProofStep(rule=[ad_actor_8_movie_60_dir_39] B ⊗ acted_in(actor_8, movie_60) ⊗ directed_by(movie_60, dir_39) ⊸ actor_directed_by(actor_8, dir_39), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.2730839987634681,7,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_77,2,"{'dir_26', 'dir_4'}","{'dir_26', 'dir_4'}",True,1.0,1.0,1.0,True,True,2,"[ProofTrace(goal=actor_directed_by(actor_90, dir_26), steps=[ProofStep(rule=[ad_actor_90_movie_186_dir_26] B ⊗ acted_in(actor_90, movie_186) ⊗ directed_by(movie_186, dir_26) ⊸ actor_directed_by(actor_90, dir_26), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_90, dir_4), steps=[ProofStep(rule=[ad_actor_90_movie_6_dir_4] B ⊗ acted_in(actor_90, movie_6) ⊗ directed_by(movie_6, dir_4) ⊸ actor_directed_by(actor_90, dir_4), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.27637500170385465,2,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_78,2,"{'dir_19', 'dir_27', 'dir_4'}","{'dir_19', 'dir_27', 'dir_4'}",True,1.0,1.0,1.0,True,True,3,"[ProofTrace(goal=actor_directed_by(actor_23, dir_19), steps=[ProofStep(rule=[ad_actor_23_movie_176_dir_19] B ⊗ acted_in(actor_23, movie_176) ⊗ directed_by(movie_176, dir_19) ⊸ actor_directed_by(actor_23, dir_19), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_23, dir_27), steps=[ProofStep(rule=[ad_actor_23_movie_115_dir_27] B ⊗ acted_in(actor_23, movie_115) ⊗ directed_by(movie_115, dir_27) ⊸ actor_directed_by(actor_23, dir_27), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_23, dir_4), steps=[ProofStep(rule=[ad_actor_23_movie_29_dir_4] B ⊗ acted_in(actor_23, movie_29) ⊗ directed_by(movie_29, dir_4) ⊸ actor_directed_by(actor_23, dir_4), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.2768339982139878,3,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_79,2,"{'dir_3', 'dir_15', 'dir_7', 'dir_30', 'dir_4', 'dir_34', 'dir_17'}","{'dir_3', 'dir_7', 'dir_15', 'dir_30', 'dir_4', 'dir_34', 'dir_17'}",True,1.0,1.0,1.0,True,True,7,"[ProofTrace(goal=actor_directed_by(actor_110, dir_15), steps=[ProofStep(rule=[ad_actor_110_movie_28_dir_15] B ⊗ acted_in(actor_110, movie_28) ⊗ directed_by(movie_28, dir_15) ⊸ actor_directed_by(actor_110, dir_15), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_110, dir_17), steps=[ProofStep(rule=[ad_actor_110_movie_55_dir_17] B ⊗ acted_in(actor_110, movie_55) ⊗ directed_by(movie_55, dir_17) ⊸ actor_directed_by(actor_110, dir_17), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_110, dir_3), steps=[ProofStep(rule=[ad_actor_110_movie_142_dir_3] B ⊗ acted_in(actor_110, movie_142) ⊗ directed_by(movie_142, dir_3) ⊸ actor_directed_by(actor_110, dir_3), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_110, dir_30), steps=[ProofStep(rule=[ad_actor_110_movie_71_dir_30] B ⊗ acted_in(actor_110, movie_71) ⊗ directed_by(movie_71, dir_30) ⊸ actor_directed_by(actor_110, dir_30), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_110, dir_34), steps=[ProofStep(rule=[ad_actor_110_movie_118_dir_34] B ⊗ acted_in(actor_110, movie_118) ⊗ directed_by(movie_118, dir_34) ⊸ actor_directed_by(actor_110, dir_34), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_110, dir_4), steps=[ProofStep(rule=[ad_actor_110_movie_103_dir_4] B ⊗ acted_in(actor_110, movie_103) ⊗ directed_by(movie_103, dir_4) ⊸ actor_directed_by(actor_110, dir_4), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_110, dir_7), steps=[ProofStep(rule=[ad_actor_110_movie_15_dir_7] B ⊗ acted_in(actor_110, movie_15) ⊗ directed_by(movie_15, dir_7) ⊸ actor_directed_by(actor_110, dir_7), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.26583299768390134,7,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_80,2,"{'dir_19', 'dir_38', 'dir_7', 'dir_20', 'dir_36', 'dir_28'}","{'dir_7', 'dir_38', 'dir_19', 'dir_20', 'dir_28', 'dir_36'}",True,1.0,1.0,1.0,True,True,6,"[ProofTrace(goal=actor_directed_by(actor_34, dir_19), steps=[ProofStep(rule=[ad_actor_34_movie_176_dir_19] B ⊗ acted_in(actor_34, movie_176) ⊗ directed_by(movie_176, dir_19) ⊸ actor_directed_by(actor_34, dir_19), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_34, dir_20), steps=[ProofStep(rule=[ad_actor_34_movie_73_dir_20] B ⊗ acted_in(actor_34, movie_73) ⊗ directed_by(movie_73, dir_20) ⊸ actor_directed_by(actor_34, dir_20), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_34, dir_28), steps=[ProofStep(rule=[ad_actor_34_movie_112_dir_28] B ⊗ acted_in(actor_34, movie_112) ⊗ directed_by(movie_112, dir_28) ⊸ actor_directed_by(actor_34, dir_28), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_34, dir_36), steps=[ProofStep(rule=[ad_actor_34_movie_11_dir_36] B ⊗ acted_in(actor_34, movie_11) ⊗ directed_by(movie_11, dir_36) ⊸ actor_directed_by(actor_34, dir_36), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_34, dir_38), steps=[ProofStep(rule=[ad_actor_34_movie_44_dir_38] B ⊗ acted_in(actor_34, movie_44) ⊗ directed_by(movie_44, dir_38) ⊸ actor_directed_by(actor_34, dir_38), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_34, dir_7), steps=[ProofStep(rule=[ad_actor_34_movie_98_dir_7] B ⊗ acted_in(actor_34, movie_98) ⊗ directed_by(movie_98, dir_7) ⊸ actor_directed_by(actor_34, dir_7), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.27304200193611905,6,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_81,2,"{'dir_3', 'dir_10', 'dir_28', 'dir_22', 'dir_32', 'dir_26', 'dir_17', 'dir_21', 'dir_33'}","{'dir_3', 'dir_10', 'dir_28', 'dir_32', 'dir_22', 'dir_26', 'dir_17', 'dir_21', 'dir_33'}",True,1.0,1.0,1.0,True,True,9,"[ProofTrace(goal=actor_directed_by(actor_64, dir_10), steps=[ProofStep(rule=[ad_actor_64_movie_35_dir_10] B ⊗ acted_in(actor_64, movie_35) ⊗ directed_by(movie_35, dir_10) ⊸ actor_directed_by(actor_64, dir_10), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_64, dir_17), steps=[ProofStep(rule=[ad_actor_64_movie_146_dir_17] B ⊗ acted_in(actor_64, movie_146) ⊗ directed_by(movie_146, dir_17) ⊸ actor_directed_by(actor_64, dir_17), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_64, dir_21), steps=[ProofStep(rule=[ad_actor_64_movie_89_dir_21] B ⊗ acted_in(actor_64, movie_89) ⊗ directed_by(movie_89, dir_21) ⊸ actor_directed_by(actor_64, dir_21), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_64, dir_22), steps=[ProofStep(rule=[ad_actor_64_movie_184_dir_22] B ⊗ acted_in(actor_64, movie_184) ⊗ directed_by(movie_184, dir_22) ⊸ actor_directed_by(actor_64, dir_22), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_64, dir_26), steps=[ProofStep(rule=[ad_actor_64_movie_61_dir_26] B ⊗ acted_in(actor_64, movie_61) ⊗ directed_by(movie_61, dir_26) ⊸ actor_directed_by(actor_64, dir_26), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_64, dir_28), steps=[ProofStep(rule=[ad_actor_64_movie_112_dir_28] B ⊗ acted_in(actor_64, movie_112) ⊗ directed_by(movie_112, dir_28) ⊸ actor_directed_by(actor_64, dir_28), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_64, dir_3), steps=[ProofStep(rule=[ad_actor_64_movie_45_dir_3] B ⊗ acted_in(actor_64, movie_45) ⊗ directed_by(movie_45, dir_3) ⊸ actor_directed_by(actor_64, dir_3), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_64, dir_32), steps=[ProofStep(rule=[ad_actor_64_movie_17_dir_32] B ⊗ acted_in(actor_64, movie_17) ⊗ directed_by(movie_17, dir_32) ⊸ actor_directed_by(actor_64, dir_32), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_64, dir_33), steps=[ProofStep(rule=[ad_actor_64_movie_164_dir_33] B ⊗ acted_in(actor_64, movie_164) ⊗ directed_by(movie_164, dir_33) ⊸ actor_directed_by(actor_64, dir_33), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.2775409957394004,9,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_82,2,"{'dir_8', 'dir_1'}","{'dir_8', 'dir_1'}",True,1.0,1.0,1.0,True,True,2,"[ProofTrace(goal=actor_directed_by(actor_107, dir_1), steps=[ProofStep(rule=[ad_actor_107_movie_84_dir_1] B ⊗ acted_in(actor_107, movie_84) ⊗ directed_by(movie_84, dir_1) ⊸ actor_directed_by(actor_107, dir_1), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_107, dir_8), steps=[ProofStep(rule=[ad_actor_107_movie_79_dir_8] B ⊗ acted_in(actor_107, movie_79) ⊗ directed_by(movie_79, dir_8) ⊸ actor_directed_by(actor_107, dir_8), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.27075000252807513,2,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_83,2,"{'dir_36', 'dir_9', 'dir_26', 'dir_14'}","{'dir_14', 'dir_9', 'dir_26', 'dir_36'}",True,1.0,1.0,1.0,True,True,4,"[ProofTrace(goal=actor_directed_by(actor_49, dir_14), steps=[ProofStep(rule=[ad_actor_49_movie_127_dir_14] B ⊗ acted_in(actor_49, movie_127) ⊗ directed_by(movie_127, dir_14) ⊸ actor_directed_by(actor_49, dir_14), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_49, dir_26), steps=[ProofStep(rule=[ad_actor_49_movie_77_dir_26] B ⊗ acted_in(actor_49, movie_77) ⊗ directed_by(movie_77, dir_26) ⊸ actor_directed_by(actor_49, dir_26), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_49, dir_36), steps=[ProofStep(rule=[ad_actor_49_movie_58_dir_36] B ⊗ acted_in(actor_49, movie_58) ⊗ directed_by(movie_58, dir_36) ⊸ actor_directed_by(actor_49, dir_36), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_49, dir_9), steps=[ProofStep(rule=[ad_actor_49_movie_128_dir_9] B ⊗ acted_in(actor_49, movie_128) ⊗ directed_by(movie_128, dir_9) ⊸ actor_directed_by(actor_49, dir_9), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.3137500025331974,4,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_84,2,{'dir_36'},{'dir_36'},True,1.0,1.0,1.0,True,True,1,"[ProofTrace(goal=actor_directed_by(actor_16, dir_36), steps=[ProofStep(rule=[ad_actor_16_movie_158_dir_36] B ⊗ acted_in(actor_16, movie_158) ⊗ directed_by(movie_158, dir_36) ⊸ actor_directed_by(actor_16, dir_36), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.2789579957607202,1,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_85,2,"{'dir_18', 'dir_16', 'dir_31'}","{'dir_18', 'dir_16', 'dir_31'}",True,1.0,1.0,1.0,True,True,3,"[ProofTrace(goal=actor_directed_by(actor_106, dir_16), steps=[ProofStep(rule=[ad_actor_106_movie_82_dir_16] B ⊗ acted_in(actor_106, movie_82) ⊗ directed_by(movie_82, dir_16) ⊸ actor_directed_by(actor_106, dir_16), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_106, dir_18), steps=[ProofStep(rule=[ad_actor_106_movie_100_dir_18] B ⊗ acted_in(actor_106, movie_100) ⊗ directed_by(movie_100, dir_18) ⊸ actor_directed_by(actor_106, dir_18), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_106, dir_31), steps=[ProofStep(rule=[ad_actor_106_movie_122_dir_31] B ⊗ acted_in(actor_106, movie_122) ⊗ directed_by(movie_122, dir_31) ⊸ actor_directed_by(actor_106, dir_31), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.3037089991266839,3,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_86,2,"{'dir_10', 'dir_26', 'dir_33', 'dir_21'}","{'dir_10', 'dir_26', 'dir_33', 'dir_21'}",True,1.0,1.0,1.0,True,True,4,"[ProofTrace(goal=actor_directed_by(actor_103, dir_10), steps=[ProofStep(rule=[ad_actor_103_movie_3_dir_10] B ⊗ acted_in(actor_103, movie_3) ⊗ directed_by(movie_3, dir_10) ⊸ actor_directed_by(actor_103, dir_10), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_103, dir_21), steps=[ProofStep(rule=[ad_actor_103_movie_147_dir_21] B ⊗ acted_in(actor_103, movie_147) ⊗ directed_by(movie_147, dir_21) ⊸ actor_directed_by(actor_103, dir_21), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_103, dir_26), steps=[ProofStep(rule=[ad_actor_103_movie_26_dir_26] B ⊗ acted_in(actor_103, movie_26) ⊗ directed_by(movie_26, dir_26) ⊸ actor_directed_by(actor_103, dir_26), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_103, dir_33), steps=[ProofStep(rule=[ad_actor_103_movie_42_dir_33] B ⊗ acted_in(actor_103, movie_42) ⊗ directed_by(movie_42, dir_33) ⊸ actor_directed_by(actor_103, dir_33), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.2822919996106066,4,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
2hop_87,2,"{'dir_19', 'dir_15', 'dir_13', 'dir_27', 'dir_30'}","{'dir_19', 'dir_15', 'dir_13', 'dir_27', 'dir_30'}",True,1.0,1.0,1.0,True,True,5,"[ProofTrace(goal=actor_directed_by(actor_20, dir_13), steps=[ProofStep(rule=[ad_actor_20_movie_8_dir_13] B ⊗ acted_in(actor_20, movie_8) ⊗ directed_by(movie_8, dir_13) ⊸ actor_directed_by(actor_20, dir_13), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_20, dir_15), steps=[ProofStep(rule=[ad_actor_20_movie_107_dir_15] B ⊗ acted_in(actor_20, movie_107) ⊗ directed_by(movie_107, dir_15) ⊸ actor_directed_by(actor_20, dir_15), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_20, dir_19), steps=[ProofStep(rule=[ad_actor_20_movie_178_dir_19] B ⊗ acted_in(actor_20, movie_178) ⊗ directed_by(movie_178, dir_19) ⊸ actor_directed_by(actor_20, dir_19), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_20, dir_27), steps=[ProofStep(rule=[ad_actor_20_movie_14_dir_27] B ⊗ acted_in(actor_20, movie_14) ⊗ directed_by(movie_14, dir_27) ⊸ actor_directed_by(actor_20, dir_27), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0), ProofTrace(goal=actor_directed_by(actor_20, dir_30), steps=[ProofStep(rule=[ad_actor_20_movie_71_dir_30] B ⊗ acted_in(actor_20, movie_71) ⊗ directed_by(movie_71, dir_30) ⊸ actor_directed_by(actor_20, dir_30), consumed_observations=[], budget_consumed=True)], success=True, budget_used=1, observations_consumed=0)]",0.27545900229597464,5,0,obs_persistent,0.0,5,SELL (obs persistent) η=0.0
